id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 97,월세,400,40,v신축v온천역 초역세권v풍부한빌트인,중층,20.94,7,오피스텔,3,대전시 유성구 봉명동 545-11,36.3539909890944,127.346816894119,https://dabangapp.com/room/64ab9ae3c496fe2f3b924c1f,https://d1774jszgerdmk.cloudfront.net/512/aa8f386e-3a93-4ef6-8043-64ffc74f5a15,[]
대전광역시 98,월세,2000,55,ww관저롯데마트인근/뷰맛집/풀옵션/복층/테라스O/공원앞/인푸라굿/즉시입주,4층,55,3,투룸,2,대전광역시 서구 관저동 1943-9,36.2975960047342,127.323265448037,https://dabangapp.com/room/64b0a58a76ee0436b1b239f6,https://d1774jszgerdmk.cloudfront.net/512/86uc-S-zKbwSai9sccRoo,[]
대전광역시 99,월세,3000,65,O가보자/부사동O APT식 쓰리룸 2층 남향 + 수리 및 리모델링 중.,2층,84.29,1.8,쓰리룸 이상,3,대전광역시 중구 부사동 399-1,36.3111922809485,127.434244870578,https://dabangapp.com/room/64b4d5b86c7dab58e9df299f,https://d1774jszgerdmk.cloudfront.net/512/0VeRY0rifDiA_GtRqVh2s,[]
대전광역시 100,월세,500,45,A급+역세권+신축급 화이트리모델링풀옵션투룸+베란다2개,1층,49.58,1.7,투룸,2,대전광역시 서구 갈마동 265-12,36.3536404374455,127.369805660756,https://dabangapp.com/room/64af4dfaac1fe97660320d73,https://d1774jszgerdmk.cloudfront.net/512/24eda198-eea3-4e55-8f23-ed2a19a6ab0f,[]
대전광역시 101,월세,400,45,풀옵션 거실큰투룸 통베란다 풀리모델링 밝은채광 대로변매물,2층,66.11,1.5,투룸,2,대전광역시 서구 갈마동 1073,36.3464959315743,127.374489692421,https://dabangapp.com/room/64a54381585ac125e7ee45b0,https://d1774jszgerdmk.cloudfront.net/512/60e34f3a-68e5-4dac-9753-009911c1faf8,[]
대전광역시 102,전세,1,0,O반려동물가능+대출가능+거실큰쓰리룸+바로입주가능+,2층,49.58,0,쓰리룸 이상,3,대전광역시 서구 관저동 1956-8,36.2960869454966,127.325003485194,https://dabangapp.com/room/649c2de85d1eb62b1a4058bd,https://d1774jszgerdmk.cloudfront.net/512/Ew2KQYbJuTNZP4840swfE,[]
대전광역시 103,월세,2000,100,즉시입주가능v풀옵션 신축투룸v충남대앞v스타일러까지,8층,36.84,9,도시형,3,대전시 유성구 궁동 495-1,36.3601051007972,127.347685110639,https://dabangapp.com/room/64ab9b0102b2a12f3b334fa3,https://d1774jszgerdmk.cloudfront.net/512/33bf9eaf-ef24-41a2-abf8-f589c986b638,[]
대전광역시 104,월세,300,30,O가보자/중리동O 가성비 끝내주는 / 옵션 있는 투룸,2층,49.58,3,투룸,2,대전광역시 대덕구 중리동 381-8,36.3633661547529,127.422792937382,https://dabangapp.com/room/646b0b85521f0a0891eff9f9,https://d1774jszgerdmk.cloudfront.net/512/42ad0565-0671-4a84-8bcf-a8650c80a43a,[]
대전광역시 105,월세,3000,80,+완전신축+화이트톤+심플한인테리어+잘빠진구조+추천매물+깨끗깨끗++++++,2층,60,2.5,투룸,2,대전광역시 유성구 원신흥동 497-9,36.3405540350128,127.343371062935,https://dabangapp.com/room/64a78127f341c36bb04fdaba,https://d1774jszgerdmk.cloudfront.net/512/3e42f54f-de83-4a3b-b93c-ece743e0a3cc,[]
대전광역시 106,전세,18000,0,v영앤리치v풀옵션투룸/1순위가능/안전전세매물/전월세가능/집주인실거주매물,중층,49.58,4,투룸 ∙ 미등기건물,3,대전광역시 서구 괴정동 46-7,36.3396501318208,127.385965885512,https://dabangapp.com/room/6476e3cb710890447438558e,https://d1774jszgerdmk.cloudfront.net/512/cSHqIu_OjFWg0Q7w18Dp6,[]
