id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 419,월세,5000,70,"괴정동 주인세대급 투룸,건조기 옵션,작은 테라스 있습니다.",5층,72.72,4,투룸,2,대전광역시 서구 괴정동 83-23,36.3354963309168,127.385018134769,https://dabangapp.com/room/64897811dfdf7c50e39c17c4,https://d1774jszgerdmk.cloudfront.net/512/WIar-nvy7x260-6D5ckqC,[]
대전광역시 420,전세,24000,0,/ 신축첫입주 / 안전한전세 / 주차가능 / 조절가능 /,5층,92.56,5,쓰리룸 이상,3,대전광역시 동구 홍도동,36.348958388167,127.425711387429,https://dabangapp.com/room/6497c8ee9c1d4c57e1da3649,https://d1774jszgerdmk.cloudfront.net/512/8xfNZwjkd7d6k-hpSCsjy,[]
대전광역시 421,전세,8000,0,"귀한 LH 3룸, 넓은붙박이장, 깔끔한 집, 욕실넓음,",2층,46.28,3,쓰리룸 이상,3,대전광역시 유성구 계산동 739-5,36.3404445142985,127.303949806132,https://dabangapp.com/room/64a24d73dd67166f641f7273,https://d1774jszgerdmk.cloudfront.net/512/555fdc54-8784-4736-b4e6-df470423493c,[]
대전광역시 422,월세,2000,60,탄방동 용문역 도보 5분거리 거실 넓고 깨끗한 투룸 월세,2층,46.28,1.5,투룸,2,대전광역시 서구 탄방동 85-2,36.3409000724529,127.39306893266,https://dabangapp.com/room/646c19e98ea6a16e834b68d1,https://d1774jszgerdmk.cloudfront.net/512/9158030b-c149-4d62-b142-cd9e7fb6b453,[]
대전광역시 423,월세,5000,160,"첫입주포룸,욕조,보조주방,테라스,에어컨5개",5층,148.76,5,쓰리룸 이상,3,대전광역시 동구 홍도동,36.348958388167,127.425711387429,https://dabangapp.com/room/64abc24b4dd9e164a20eec2a,https://d1774jszgerdmk.cloudfront.net/512/XaCA1KaBMo_ZtcziNPJ8T,[]
대전광역시 424,월세,6000,50,가장초 가성비 좋은 리모델링 쓰리룸,3층,84,3,쓰리룸 이상,3,대전광역시 서구 가장동 41-4,36.3301335008286,127.3868363344,https://dabangapp.com/room/649f935782953026af51557f,https://d1774jszgerdmk.cloudfront.net/512/78cfaa65-dfae-4f6b-92ed-b6f424b5e3e0,[]
대전광역시 425,전세,1,0,+공인중개사직접상담+책임중개+LH100프로확실+협의입주 투룸++++,3층,40,1.5,투룸,2,대전광역시 서구 괴정동 59-1,36.3392940483612,127.384240849015,https://dabangapp.com/room/64afb6ceea11b51384cc4583,https://d1774jszgerdmk.cloudfront.net/512/82709af1-edf5-4d95-a9d5-142a7e17f377,[]
대전광역시 426,전세,19000,0,"괴정고,서중인근 신축 쓰리룸",4층,84,2,쓰리룸 이상,3,대전광역시 서구 괴정동 111-34,36.3372660235918,127.37956464226,https://dabangapp.com/room/64acbab89581743e6dc01016,https://d1774jszgerdmk.cloudfront.net/512/7407c68e-1acb-49bf-a21d-4ec61373fa13,[]
대전광역시 427,월세,11000,10,++ LH가능2룸 / 용문역도보7분 / 버스도보2분 / 보증금협의가능++,3층,56.19,3,투룸,2,대전광역시 서구 용문동,36.3389135932139,127.39153662262,https://dabangapp.com/room/64b497c79093a9743ed24750,https://d1774jszgerdmk.cloudfront.net/512/KJXnLz9jCsrd3OD6khh2U,[]
대전광역시 428,월세,1500,70,ㅇ착한가격 쓰리룸ㅇ둔원초 도보1분ㅇ옷장있음ㅇ욕실2개임ㅇ교통및 편의시설좋음,3층,72.72,3,쓰리룸 이상,3,대전광역시 서구 갈마동 1323,36.3420649487379,127.375405726749,https://dabangapp.com/room/64812a57752877361b10a0c1,https://d1774jszgerdmk.cloudfront.net/512/7e927006-b65c-4ce5-a914-d8a91b1c7674,[]
대전광역시 429,월세,4500,40,+충남대부동산+ HUG도시주택보증공사 보험 임대인 직접 가입 조건,고층,27.16,6.5,도시형,3,대전시 유성구 봉명동 615-2,36.3581605127364,127.344429501357,https://dabangapp.com/room/64b1258e6aca6d1f2df97896,https://d1774jszgerdmk.cloudfront.net/512/AUGWQROxEWoRyF-SiZUYl,[]
대전광역시 430,월세,1000,60,ㅇ도마동ㅇ리모델링ㅇ중문ㅇ넓직한구조ㅇ내부깔끔ㅇ관리비NOㅇ살기좋은쓰리룸,2층,72.72,0,쓰리룸 이상,3,대전광역시 서구 도마동 110-13,36.3170779672017,127.372123918632,https://dabangapp.com/room/64a3b78d990a250b8a63023d,https://d1774jszgerdmk.cloudfront.net/512/qcaRZ0oqEYHuTg4i_lrW3,[]
대전광역시 431,월세,500,40,풀옵션투룸 남향 리모델링 대로변인접,3층,56.19,1.5,투룸,2,대전광역시 서구 괴정동 413-11,36.3405154104829,127.373034716023,https://dabangapp.com/room/64b26f7b489967642d9c65a6,https://d1774jszgerdmk.cloudfront.net/512/c25a7cd5-9ce8-46e9-a654-f36f3d8f7611,[]
대전광역시 432,월세,1000,55,엄청 큰 투룸ㅁ둔산동3분ㅁ큰 베란다ㅁ큰 욕실ㅁ대형룸ㅁ거실ㅁ옵션있는 투룸,4층,59.5,2,투룸,2,대전광역시 서구 갈마동,36.3526615199213,127.367840159016,https://dabangapp.com/room/649fadca175aad6a42dcd68c,https://d1774jszgerdmk.cloudfront.net/512/1e8e967d-edf4-4980-a497-8b4cd0137255,[]
