id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 337,월세,3000,75,LH위치좋은 가성비 쓰리룸 보증금조절,2층,69.42,2,쓰리룸 이상,3,대전광역시 서구 괴정동 75-1,36.3381763370547,127.382380779721,https://dabangapp.com/room/64a249de84ef9e6e6d363d0f,https://d1774jszgerdmk.cloudfront.net/512/3a80e06f-755a-478a-87d5-e21047702acd,[]
대전광역시 338,전세,7500,0,"LH가능,역세권,리모델링,정남향,옵션추가가능,안심매물,모든대출가능",3층,39.66,2,투룸,2,대전광역시 유성구 노은동,36.3682747209834,127.318452455186,https://dabangapp.com/room/649bee145871f55ac8bbb800,https://d1774jszgerdmk.cloudfront.net/512/bLc7FfLKb-Y66m9kemGu3,[]
대전광역시 339,월세,1000,35,"+중리시장,중원초중앞+깔끔한투룸+갓성비+베란다+채광밝은남향집+살림집최적+",3층,52.89,1.5,투룸,2,대전광역시 대덕구 중리동 373-3,36.3647522307679,127.427129920453,https://dabangapp.com/room/64abf85dda38d10b043405ae,https://d1774jszgerdmk.cloudfront.net/512/iw75VnQE2aSuSvy91BSfz,[]
대전광역시 340,월세,3000,50,O아파트형 18P/넓은투룸/조절가능O,2층,59,4,투룸,2,대전광역시 서구 도안동,36.3236309850037,127.346740231544,https://dabangapp.com/room/64a2473edd80245d7b5ea069,https://d1774jszgerdmk.cloudfront.net/512/-p1nOwC4es7fhDzO9IO6v,[]
대전광역시 341,월세,9000,30,"LH가능, 신축급 투룸, 엘베, 보증금 조절가능",2층,59.5,2,투룸,2,대전광역시 서구 갈마동,36.3526615199213,127.367840159016,https://dabangapp.com/room/64a2a8b9bc95cc095d387646,https://d1774jszgerdmk.cloudfront.net/512/BoS40zxFGOcHf5zHFm8WS,[]
대전광역시 342,월세,2000,70,초희귀 죽동 매물 - 선착순 매물 - 신축급 컨디션 - 엘리베이터,저층,56.19,5,투룸,2,대전광역시 유성구 죽동 721-7,36.3720270544152,127.339835218011,https://dabangapp.com/room/64ab6650a5dfd76dfce6ff17,https://d1774jszgerdmk.cloudfront.net/512/-gy6xNLGI--fBt61K_OQ6,[]
대전광역시 343,전세,8500,0,3룸 저렴한 전세.5000/30가능,2층,66.11,2.5,쓰리룸 이상,3,대전광역시 유성구 신성동 140-6,36.3908110886733,127.348400501687,https://dabangapp.com/room/64b4b062228e9161e5fa577b,https://d1774jszgerdmk.cloudfront.net/512/540a930c-be78-41dc-8484-f44a3d2d7a36,[]
대전광역시 344,월세,1000,55,월평 리모델링 완료된 모던투룸 풀옵션 즉시입주가능,2층,56.19,3.5,투룸,2,대전광역시 서구 월평동 1291,36.3535690651227,127.356913952135,https://dabangapp.com/room/64a505f4cd696a39670e012d,https://d1774jszgerdmk.cloudfront.net/512/43D1ACD1-D10E-4095-83A0-4E8F1FF12D78,[]
대전광역시 345,월세,1000,50,"주인세대 투룸, 애완가능, 중문, 넓은 거실, 넓은 주방",5층,59.5,2,투룸,2,대전광역시 서구 갈마동,36.3526615199213,127.367840159016,https://dabangapp.com/room/64af80548783fe3316c035d2,https://d1774jszgerdmk.cloudfront.net/512/lZJ6KC2MifUGWHhhDKbYF,[]
대전광역시 346,월세,5000,60,"3룸,화장실2, 5년차 저렴한반전세",4층,59.5,4,쓰리룸 이상,3,대전광역시 유성구 신성동 253-33,36.3865389135232,127.34855419613,https://dabangapp.com/room/649fd8ace812884eeaa4cecf,https://d1774jszgerdmk.cloudfront.net/512/9c74061e-6c5a-450f-a949-d95f49ebcc72,[]
