id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 289,전세,1,0,"LH가능,역세권,넓은방,넓은거실,안전매물,모든대출가능",3층,52.89,2,투룸,2,대전광역시 유성구 구암동,36.3519385888595,127.323679920393,https://dabangapp.com/room/64ae29bc6be86e56d0eaab01,https://d1774jszgerdmk.cloudfront.net/512/nfQWT4vp6CfQbUiaGtdI2,[]
대전광역시 290,월세,1000,57,용문역도보3분+초역세권/넓은거실+인기구조,4층,56.19,1.7,투룸,2,대전광역시 서구 용문동 592-4,36.3380411683935,127.391150091024,https://dabangapp.com/room/64b3b262ce662b5f2405d598,https://d1774jszgerdmk.cloudfront.net/512/3cbcac7c-e1c8-4f19-80df-aee6ba352be2,[]
대전광역시 291,월세,500,50,"넓은 주차장 , 엘리베이터 있는 신축급 풀옵션 1.5룸",2층,33,3.5,투룸,2,대전광역시 동구 용전동 130-15,36.3522817053028,127.433937210054,https://dabangapp.com/room/64925cfa98f563240a61579b,https://d1774jszgerdmk.cloudfront.net/512/088f12e5-afc3-4e3a-9bb9-f83a24f3af2c,[]
대전광역시 292,전세,12000,0,LH가능/ 갈마역 자전거 6분/ 즉시입주 가능 2룸,2층,43.24,3.5,투룸,2,대전광역시 서구 갈마동 397-4,36.345647602244,127.372198876232,https://dabangapp.com/room/64a2c09cd102053ad149ad54,https://d1774jszgerdmk.cloudfront.net/512/1af72e34-c99e-4e35-993b-d9e057adff2d,[]
대전광역시 293,월세,1000,55,최신형 스탠드에어컨이 꽁짜lll 투룸인데 옵션을 그냥 드리는 금방 나가요,2층,40,3.5,투룸,2,"대전광역시 유성구 관평동 1110, 1동",36.4248689355267,127.391109464254,https://dabangapp.com/room/6492ae5f5d8bc6158d268a59,https://d1774jszgerdmk.cloudfront.net/512/DhvJ3KLQ4CyQUEubv2SAw,[]
대전광역시 294,월세,500,50,ㅇ유천동ㅇ가성비좋은집ㅇ넓은방ㅇ빠른입주가능ㅇ채광좋음ㅇ거실큰투룸,2층,56.19,3.5,투룸,2,대전광역시 중구 유천동 249-19,36.3160317687724,127.396162971426,https://dabangapp.com/room/64af5faf375e7d312907767d,https://d1774jszgerdmk.cloudfront.net/512/1Flui07N2YVAWP1NZtWgb,[]
대전광역시 295,전세,18000,0,LH전세 가능한 탄방동 용문역 초역세권 햇볕 잘 드는 깔끔한 쓰리룸 전세,4층,79.33,1.5,쓰리룸 이상,3,대전광역시 서구 탄방동 78-12,36.3397103859968,127.393958070872,https://dabangapp.com/room/6493b5957eb8196e8863ce84,https://d1774jszgerdmk.cloudfront.net/512/AVGRoU5KI7UQMeF-WwtPm,[]
대전광역시 296,월세,1000,70,"거실 넓은 투룸, 아파트 형 건물, 유성온천역 10분",3층,46,5,투룸,2,대전광역시 유성구 구암동 611-1,36.3503591695205,127.336603229089,https://dabangapp.com/room/6475983076bf1f05a327d2d9,https://d1774jszgerdmk.cloudfront.net/512/k-ZcDvU3xdCny1yfh53DC,[]
대전광역시 297,월세,1000,75,II정직한도래II 도안동 노브랜드근처 신축투룸,3층,59.5,1.5,투룸,2,대전광역시 서구 도안동 2029,36.307656591985,127.354623937445,https://dabangapp.com/room/6491414f5bf0f369471a68a5,https://d1774jszgerdmk.cloudfront.net/512/WZm5nEvguOfVvo___KBuq,[]
대전광역시 298,월세,1000,55,"채광좋은 , 조용한 주택가 , 가격좋은 가성비 투룸",3층,42,2,투룸,2,대전광역시 유성구 원신흥동 506-4,36.3389213546647,127.343909694356,https://dabangapp.com/room/64b23ba4f8a6756c31ec4210,https://d1774jszgerdmk.cloudfront.net/512/73a719f6-922e-4e2c-9b13-bce3595565a7,[]
대전광역시 299,전세,11000,0,"LH가능,넓은거실 깔끔한 인테리어 주변편의시설좋은 투룸",3층,52.89,4,투룸,2,대전광역시 서구 도마동 74-11,36.3218759109487,127.37949935569,https://dabangapp.com/room/6498f24050845a33d1423b46,https://d1774jszgerdmk.cloudfront.net/512/294-MxulN8g3OZaK1xVxU,[]
대전광역시 300,월세,2000,75,l청년l대전역 인근 첫입주 입니다. 월세 전세 반전세 가능 LH까지가능,10층,76.03,5,투룸,2,대전광역시 동구 중동 33-5,36.3320992567084,127.428471683321,https://dabangapp.com/room/6447925b858d907e9cb58d4b,https://d1774jszgerdmk.cloudfront.net/512/c749f2bc-ba86-46de-a331-bb0507b31a82,[]
