id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 73,전세,8000,0,SS 리모델링후첫입주 넓은방 반려동물가능 전세대출가능,2층,46.28,1.5,투룸,2,대전광역시 중구 부사동 96-2,36.316620513657,127.434646235036,https://dabangapp.com/room/649aa7486a8d2b466642c782,https://d1774jszgerdmk.cloudfront.net/512/nkHg0mNTaz5lyoJtgVd3a,[]
대전광역시 74,월세,2000,60,신축 첫입주 마지막 남은 호수 쓰리룸,4층,49.58,4,쓰리룸 이상,3,대전광역시 중구 옥계동 161-13,36.2953127400003,127.456462017035,https://dabangapp.com/room/64ae2539fcf0a256b1735c55,https://d1774jszgerdmk.cloudfront.net/512/3zZqAIGuAYs2RX0fja3zi,[]
대전광역시 75,월세,500,48,100퍼센트실매물 1.5룸 착한가격 바로계약각,5층,26.31,6.5,도시형,3,"대전시 서구 괴정동 52-11, 101동",36.3372332573623,127.386303375364,https://dabangapp.com/room/648fce7e7c4cfe76a2115a13,https://d1774jszgerdmk.cloudfront.net/512/4b98c4f0-16b1-4940-8837-491e83668f24,[]
대전광역시 76,전세,8000,0,저렴하고 안전한 갈마동 거실넓은 투룸,2층,56.19,1.8,투룸,2,대전광역시 서구 갈마동,36.3526615199213,127.367840159016,https://dabangapp.com/room/64a2a70cf2d70d63e5c3d429,https://d1774jszgerdmk.cloudfront.net/512/gq7_zT-vOb_tP2Lfu76NN,[]
대전광역시 77,월세,5000,50,//구조 잘 나온 투룸//신축급//크게 잘 빠진 매물//,2층,52.89,4.5,투룸,2,대전광역시 서구 용문동 252-5,36.33366767463,127.395202160683,https://dabangapp.com/room/646822f00975f06aa236c81a,https://d1774jszgerdmk.cloudfront.net/512/c6c40179-8a03-4595-bfd4-229d8a1568f9,[]
대전광역시 78,월세,3000,50,ㅁ심쿵ㅁ 관저4지구 신축 거실큰투룸 주방 거실 분리 구조,3층,59.5,1.8,투룸,2,대전광역시 서구 관저동 1960-17,36.2950477470047,127.324853227549,https://dabangapp.com/room/648b38cd03189150b7c7680b,https://d1774jszgerdmk.cloudfront.net/512/1b7d0a12-c993-4849-873d-d75c724c71f7,[]
대전광역시 79,전세,8000,0,리모델링 투룸첫입주/옵션협의가능/놓치면 안되는 매물입니다,3층,49.58,3,투룸,2,대전광역시 유성구 원내동 101-6,36.3007383098385,127.321372837076,https://dabangapp.com/room/63c7cb5232925d283398330a,https://d1774jszgerdmk.cloudfront.net/512/313114d6-f2ad-4996-bf87-a3fcb074653f,[]
대전광역시 80,전세,11000,0,LH가능 융자적은 다세대 깔끔한 신축급매물,3층,33.16,2,투룸,2,대전광역시 서구 도마동 74-11,36.3218759109487,127.37949935569,https://dabangapp.com/room/64ae075ea9660a5f2c2a2628,https://d1774jszgerdmk.cloudfront.net/512/io_4GslHTMK4o4flknuP0,[]
대전광역시 81,월세,3000,50,구암동 하우스토리 인근 위치좋고 조용한 풀옵션 신축 투룸 2층 월세,2층,41.98,4.9,투룸,2,대전광역시 유성구 구암동 680-3,36.3587295903546,127.310118446155,https://dabangapp.com/room/64a7c35f50a4dd5c1d84844d,https://d1774jszgerdmk.cloudfront.net/512/-qgCvOr-6vKuufre7vJL2,[]
대전광역시 82,월세,1500,70,3분거리공원.거실방모두넓어요,2층,63,2.5,투룸,2,대전광역시 서구 도안동 1421,36.3144544991907,127.35006020817,https://dabangapp.com/room/64a52e7e94c7fa69285d6c36,https://d1774jszgerdmk.cloudfront.net/512/3RlUMrgdMxbdUvErPVFhG,[]
