id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 217,전세,17000,0,"주인세대,룸4,화2,복층형 아이들이 좋아할 구조,위치좋고 즉시입주가능",4층,66.11,5,쓰리룸 이상,3,대전광역시 유성구 신성동 126-17,36.3904633643991,127.351402596232,https://dabangapp.com/room/648fcc2c7b5cad76a67fdeaf,https://d1774jszgerdmk.cloudfront.net/512/VDD6Wy30sWqw_XeemYQz6,[]
대전광역시 218,전세,2,0,첫입주++쓰리룸+1순위 가능+단독테라스+안전한 전세 보세요,4층,79.33,4,쓰리룸 이상,3,대전광역시 서구 가장동 58-21,36.3351176767786,127.385933834491,https://dabangapp.com/room/649d0a70d8259a1e292d47d8,https://d1774jszgerdmk.cloudfront.net/512/sAFCwgoY2x6h7laGhmnsm,[]
대전광역시 219,월세,500,55,"도마동, 저렴한 투룸, 깔끔함, 옵션있음, 채광좋음",2층,66.11,2,투룸,2,대전광역시 서구 도마동 100-12,36.3180379597098,127.377309724354,https://dabangapp.com/room/649020d3cd5c4f14c4393d8a,https://d1774jszgerdmk.cloudfront.net/512/d93a03b6-9186-4b6f-8380-29ebde99638a,[]
대전광역시 220,월세,2000,80,신축 예쁜 투룸,3층,62.81,5,투룸 ∙ 미등기건물,3,대전광역시 서구 도안동 2032,36.3074131521085,127.354998616026,https://dabangapp.com/room/648feee8acc6521f83d92ec3,https://d1774jszgerdmk.cloudfront.net/512/1f542dd1-97c3-4cc9-94c4-986a59ddf279,[]
대전광역시 221,월세,2000,55,/ 완벽한투룸 / 붙박이장 / 베란다 / 주차장 /,2층,52.2,3,투룸,2,대전광역시 동구 가양동,36.347019755256,127.441416938884,https://dabangapp.com/room/64b4abdead0d733d4ec1ebed,https://d1774jszgerdmk.cloudfront.net/512/Ui3z_V1xgXh6FQLApYZwA,[]
대전광역시 222,전세,1,0,신축첫입주+환상적인거실큰투룸+동물OK+옵션선택가능+베란다+붙박이장,3층,59.5,1.5,투룸,2,대전광역시 유성구 학하동 754-5,36.3373550450277,127.310142071946,https://dabangapp.com/room/649b8d4a2be9ed288dbe48b0,https://d1774jszgerdmk.cloudfront.net/512/895d8b3f-4bc2-452e-b9d5-1012477bb890,[]
대전광역시 223,월세,2000,80,신축 첫입주 투룸 에어컨2대,2층,79.33,2.5,투룸,2,대전광역시 서구 도안동 1427,36.3141108149718,127.350481809299,https://dabangapp.com/room/64a64f84c01bd4449686dca3,https://d1774jszgerdmk.cloudfront.net/512/594957a6-b24b-48e4-85af-f661455f5e1e,[]
대전광역시 224,전세,16000,0,ll LH가능 보증금 조절 가능 대형 쓰리룸 코너위치 채광 굿 ll,3층,79.33,3.5,쓰리룸 이상,3,대전광역시 서구 도안동 1314,36.3192690591351,127.343066095557,https://dabangapp.com/room/64929b555b755b4671876dd6,https://d1774jszgerdmk.cloudfront.net/512/49351e86-607e-4299-b3a5-dd46842497c1,[]
대전광역시 225,월세,400,40,+충남대부동산+ 가성비 투룸 가전 풀옵션 도배다시 할 예정입니다,2층,39.66,1.5,투룸,2,대전광역시 유성구 장대동 347-5,36.3621732485223,127.340124736968,https://dabangapp.com/room/64b2311bb4c8354ec4d3481d,https://d1774jszgerdmk.cloudfront.net/512/ryzflpVHxZGlhAxP_Ttqb,[]
대전광역시 226,월세,1000,75,II정직한도래II 도안동 노브랜드근처 신축투룸,3층,59.5,1.5,투룸,2,대전광역시 서구 도안동 2029,36.307656591985,127.354623937445,https://dabangapp.com/room/6491414f5bf0f369471a68a5,https://d1774jszgerdmk.cloudfront.net/512/WZm5nEvguOfVvo___KBuq,[]
대전광역시 227,월세,1000,70,넓고 깨끗한 투룸 ㅡ 거실 베란다 즉시입주 에어컨,2층,52.89,3,투룸,2,대전광역시 서구 관저동 1946-4,36.296682641941,127.323336602785,https://dabangapp.com/room/64a60aaf73544839aa1d7184,https://d1774jszgerdmk.cloudfront.net/512/XE_izHYHOp_RuoHPd0iGS,[]
대전광역시 228,월세,15000,40,"융자적고,조용한주택가,주차시설좋은 도안동신축형 쓰리룸 반전세",2층,76.03,5,쓰리룸 이상,3,대전광역시 서구 도안동 1001,36.3256805110601,127.344786998412,https://dabangapp.com/room/648ffd771884bc69bd5f6242,https://d1774jszgerdmk.cloudfront.net/512/7fJKEWfnE2mkessqdCno7,[]
대전광역시 229,월세,1000,55,"+ㅇ+신축 1.5룸 풀옵션 시스템에어컨2대, 스타일러, 건조기까지+ㅇ+",3층,49.58,2,투룸,2,대전광역시 동구 용전동 165-1,36.3537335640463,127.43042978527,https://dabangapp.com/room/6426909c75179e799254173d,https://d1774jszgerdmk.cloudfront.net/512/29708003-b68c-4534-bcfd-686813cb104a,[]
대전광역시 230,전세,5000,0,New 최저가보장 만년동 풀옵션 원룸 편하게 문의주세요 ㅎㅎ,3층,49.58,3,투룸,2,대전광역시 서구 만년동,36.3675085566387,127.375023596287,https://dabangapp.com/room/64b214f228959e01d0052a2c,https://d1774jszgerdmk.cloudfront.net/512/uHGrSdburCjZs_QEK7LSn,[]
대전광역시 231,월세,300,42,ll 리모델링 투룸 ll 실매물 ll 보증금 월세 조정가능 ll,2층,42.97,2,투룸,2,대전광역시 서구 갈마동 310-20,36.3506996923692,127.370135768074,https://dabangapp.com/room/649e2880084bb2167dd544da,https://d1774jszgerdmk.cloudfront.net/512/910f81a5-f641-497d-be45-8ee40230b336,[]
대전광역시 232,월세,2000,65,"구암역 도보2분, 고급형 신축 투룸",2층,52.89,2.5,투룸,2,대전광역시 유성구 구암동 589-5,36.354912971062,127.331744851214,https://dabangapp.com/room/64b1f6b04bb7c93b29addcce,https://d1774jszgerdmk.cloudfront.net/512/95d5d2bb-a056-4b87-b051-946237f1256b,[]
대전광역시 233,월세,300,30,"BEST풀옵션원룸 , 주변시설최고 , 가성비최고인방",6층,13.88,6,도시형,3,대전시 서구 둔산동 973,36.3545000524553,127.376905728003,https://dabangapp.com/room/648fcfb86fd8aa76d4b7f095,https://d1774jszgerdmk.cloudfront.net/512/d571c6b2-ad6b-4ca4-b90c-1b4f725a582c-2,[]
