id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 25,월세,2000,100,ll도룡미소ll이가격은 선착순 신축 첫입주 비교불가 아파텔 쓰리룸,중층,84.97,14,쓰리룸 이상,3,대전광역시 유성구 용계동 677-1,36.3316596970152,127.332203346365,https://dabangapp.com/room/648685ddba7f0c2d69b147a7,https://d1774jszgerdmk.cloudfront.net/512/nzjiIp8sD70m1dIXr4_RG,[]
대전광역시 26,월세,3000,130,"5층단독전체사용,주인세대 신축 첫입주 넓은 방3화장실2개 매물입니다.",5층,122.31,2,쓰리룸 이상,3,대전광역시 서구 탄방동 58-34,36.3421342013213,127.391210993547,https://dabangapp.com/room/64abc066d41167509f618518,https://d1774jszgerdmk.cloudfront.net/512/c852bec7-0444-4824-9bf8-8a0721e52592,[]
대전광역시 27,월세,300,35,충대정문. 솔리안 풀옵션 원룸.,고층,15.3,7,도시형,3,대전시 유성구 봉명동 606-1,36.3585111788625,127.342824772578,https://dabangapp.com/room/649e8e81579f5b75a1e6e645,https://d1774jszgerdmk.cloudfront.net/512/b1aPdw7mPSpBgtq5EDsgS,[]
대전광역시 28,월세,300,35,한남대부근 대박 넓은 방 // 깔끔 // 가성비최고 // 추천투룸+++,4층,56.19,2.5,투룸,2,대전광역시 대덕구 오정동 435-14,36.3526479062271,127.417583196119,https://dabangapp.com/room/64ae7bb199ed6024dcd96c7b,https://d1774jszgerdmk.cloudfront.net/512/Jk0JPYk8Dl4Q1T6R0FqHq,[]
대전광역시 29,월세,3000,70,+올리모델링 주인세대 쓰리룸입니다.깔끔하고 넓게 잘 빠졌습니다.햇빛최고,4층,99.17,3,쓰리룸 이상,3,대전광역시 서구 월평동,36.3546931857663,127.357608933166,https://dabangapp.com/room/64a3a5108217722c70e1db6a,https://d1774jszgerdmk.cloudfront.net/512/abd858a1-5318-4bff-905b-bb0c1fa6326e,[]
대전광역시 30,월세,1,20,갈마동/ 정말 예쁘고 아담한 쓰리룸/ 가성비까지 굿/ 쌔거,1층,60,3,쓰리룸 이상,3,대전광역시 서구 갈마동,36.3526615199213,127.367840159016,https://dabangapp.com/room/64a4c5eec2743a39ca8e956d,https://d1774jszgerdmk.cloudfront.net/512/znVO8CeVx6EypPBKDi2dZ,[]
대전광역시 31,월세,200,33,A급..화이트리모델링풀옵션투룸..1층같은 햇살가득한방..둔산동 도보가능,반지층,56.1,1.7,투룸,2,대전광역시 서구 갈마동 1222,36.3436659882294,127.374109433055,https://dabangapp.com/room/64aa187948f78566acad7821,https://d1774jszgerdmk.cloudfront.net/512/9672016b-71d9-4c53-ae04-f4d92fb4038a-2,[]
대전광역시 32,전세,8000,0,거실넓은 투룸 전체다 올리모텔링 한집 LH가능,4층,59.5,1,투룸,2,"대전광역시 대덕구 송촌동 242-3, 가동",36.3560469035301,127.441023483692,https://dabangapp.com/room/64a4d247f9e1ed5893be9ad7,https://d1774jszgerdmk.cloudfront.net/512/60ab6efe-3d53-4263-bd90-9cfc7d61b5e4,[]
대전광역시 33,월세,500,40,+장대동 리모델링 투룸+,2층,39,2,투룸,2,대전광역시 유성구 장대동 369-13,36.3583816566843,127.338661625455,https://dabangapp.com/room/64acbd25f735b1412ffd2852,https://d1774jszgerdmk.cloudfront.net/512/gyIAy6FjuPrEzYRoqvaRP,[]
대전광역시 34,월세,500,45,신축급 넓고 저렴한 1.5룸++ 채광 GOOD,2층,33.05,5,투룸,2,대전광역시 동구 자양동 60-2,36.3354301736001,127.448925069506,https://dabangapp.com/room/6498efda33dadf33d1949d33,https://d1774jszgerdmk.cloudfront.net/512/401974d1-85c9-4322-8b1f-66743a29fa7c,[]
