id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 275,월세,5000,100,"에어컨,아일랜드식탁,브라인더 설치된 관저동 쓰리룸 신축 주인을 찾습니다",3층,82.64,5,쓰리룸 이상,3,대전광역시 서구 관저동 1560-4,36.2958013671907,127.338161931609,https://dabangapp.com/room/643ca876ea38963272d860fb,https://d1774jszgerdmk.cloudfront.net/512/a2a53de0-d1e8-44e2-a53c-730011662eea,[]
대전광역시 276,월세,1000,35,수리된 빌라3룸. 거실있음.,3층,44.76,0,쓰리룸 이상,3,"대전광역시 동구 가양동 45-1, 2동",36.3531614466626,127.450802019149,https://dabangapp.com/room/649feadd02e7057d0105b22b,https://d1774jszgerdmk.cloudfront.net/512/UdnrQVYC0vsse2u_tBM-d,[]
대전광역시 277,월세,1000,55,롯데옆/넓은거실/알뜰가격/용문역역세권투룸,2층,59.5,1.7,투룸,2,대전광역시 서구 괴정동 49-34,36.3382275508958,127.388242283876,https://dabangapp.com/room/64b500b534972c73b2e68173,https://d1774jszgerdmk.cloudfront.net/512/Svqnq_6zpbjzZKcZJf8g3,[]
대전광역시 278,월세,2000,80,"주차좋고 도솔천을 바라보는 멋진뷰,거실및 방이 큰 멋진 신축투룸",2층,62.81,5,투룸,2,대전광역시 서구 도안동 1799,36.3108784295113,127.351810414219,https://dabangapp.com/room/647ad4f80f1e80749cb8650e,https://d1774jszgerdmk.cloudfront.net/512/Qy6BDCg-5u0V4V3hmmt_R,[]
대전광역시 279,월세,1000,80,"신축, 풀옵션투룸. 스타일러+건조기",3층,62.81,5,투룸,2,대전광역시 서구 내동 35-41,36.335770668504,127.378694059795,https://dabangapp.com/room/648fed3a66a8607750a2c94d,https://d1774jszgerdmk.cloudfront.net/512/e19b2a4c-4550-4efd-942f-6cd61456a52e,[]
대전광역시 280,월세,500,45,유성온천역 도보 2분거리 풀옵션 쾌적한 1.5룸,중층,23.09,7,도시형,3,대전시 유성구 봉명동 550-9,36.354076557376,127.342991713583,https://dabangapp.com/room/64ab6ad872fb8871e1db9061,https://d1774jszgerdmk.cloudfront.net/512/TAJKFCYpD1GNy5Ei9k9yw,[]
대전광역시 281,월세,500,50,pq집사pq 투룸 화이트톤 깔끔한집 보시면 후회안하실껍니다 얼른연락주세요,2층,59.5,1.5,투룸,2,대전광역시 서구 도마동 124-23,36.3171029473545,127.375576190674,https://dabangapp.com/room/6392ec88c5e8ee081866d627,https://d1774jszgerdmk.cloudfront.net/512/fed1a28a-b612-4b72-aadd-87099586b056-2,[]
대전광역시 282,전세,8000,0,LH / 중리네거리 / 융자없는 / 안전 투룸 전세,2층,52.89,2,투룸,2,대전광역시 동구 용전동 45-8,36.3571293943597,127.433884345707,https://dabangapp.com/room/6492b8953a40526b47f81cd1,https://d1774jszgerdmk.cloudfront.net/512/aed0cacf-953e-4fc2-963d-403ed40c6b54,[]
대전광역시 283,전세,15000,0,LH / 고급형 / 신축투룸 / 중문 / 넓은거실 / 주차완비,4층,56.19,3.5,투룸,2,대전광역시 대덕구 중리동 249-28,36.3576716587025,127.428079915187,https://dabangapp.com/room/6494094e70684c7696bade82,https://d1774jszgerdmk.cloudfront.net/512/24e1e5b9-e1f1-408c-8ed3-4e6ecc579567,[]
대전광역시 284,월세,2000,65,++넓은 거실+넓은 베란다+에어컨+엘베+깔끔 그 자체 투룸++,3층,52.89,5,투룸,2,대전광역시 동구 용전동 182-38,36.350152642904,127.431085286556,https://dabangapp.com/room/6482980281b8966240904ec8,https://d1774jszgerdmk.cloudfront.net/512/Xi6rJGII7jgRuwnawzz3n,[]
대전광역시 285,월세,2000,80,"신축 첫입주, 안전한 매물, 월세도 가능, 선순위잡으세요",3층,46.28,5,투룸,2,대전광역시 서구 관저동 1975-5,36.2930291549093,127.321529351299,https://dabangapp.com/room/6465d208cd08227753dc50c2,https://d1774jszgerdmk.cloudfront.net/512/45f8c45b-0622-42ae-8178-ab8acbe6fbc0,[]
대전광역시 286,월세,1000,60,"옵션있는 투룸,남향이라 밝은집,넓은거실",2층,50,3,투룸,2,대전광역시 유성구 구암동 678-1,36.358481650888,127.309189595643,https://dabangapp.com/room/64a05e6cb27fa159c6a5f839,https://d1774jszgerdmk.cloudfront.net/512/Z_RsVFJK194WoHp48fyhm,[]
대전광역시 287,월세,2000,77,첫입주.햇빛잘드는 풀옵션투룸.보증금 조절가능S2,5층,59.5,2.5,투룸,2,대전광역시 유성구 학하동 748-8,36.3386892013245,127.310191804693,https://dabangapp.com/room/64ae69a1680f2b721c6d08f1,https://d1774jszgerdmk.cloudfront.net/512/2BPN6jyWv-oFxlYaJnYQM,[]
대전광역시 288,월세,500,55,테라스있는 복층 집,3층,52.89,2,투룸,2,대전광역시 유성구 원신흥동,36.3421510420859,127.343329061063,https://dabangapp.com/room/64994e88a647d96803ea7fee,https://d1774jszgerdmk.cloudfront.net/512/acb3664d-0b10-4754-9b77-538476b70997,[]
