id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 457,월세,500,80,쓰리룸 가격 저렴한 용전동 신축 쓰리룸,4층,82.64,3,쓰리룸 이상,3,대전광역시 동구 용전동,36.3577370465832,127.432394996182,https://dabangapp.com/room/64b25c8ff42f283427079bde,https://d1774jszgerdmk.cloudfront.net/512/y58pPxida0Y9yMlZRRXqq,[]
대전광역시 458,월세,500,45,+도담/빌라+ 전세/월세 모두 가능한 빌라 리모델링 완료된 2룸,3층,37.97,1,투룸,2,대전광역시 동구 가양동 430-3,36.347946319706,127.441788674352,https://dabangapp.com/room/649a4a9272b3d9186d179afc,https://d1774jszgerdmk.cloudfront.net/512/ls2ZPPAE9nXFEK3_KQdav,[]
대전광역시 459,월세,1000,70,한남대 풀옵션/테라스 신축급 투룸 월세,4층,56.19,2,투룸,2,대전광역시 동구 홍도동 92-107,36.3494724093083,127.426370900937,https://dabangapp.com/room/64ae12286e1d5611aa7b7f68,https://d1774jszgerdmk.cloudfront.net/512/nknmt-KUHLz5qlpkW7nQe,[]
대전광역시 460,월세,5000,100,넓은테라스 주방2 대가족살기좋아요,3층,80,7,쓰리룸 이상,3,대전광역시 서구 도안동 1735,36.3061455544298,127.350045669592,https://dabangapp.com/room/64b5e7a534a8f90b86057f8d,https://d1774jszgerdmk.cloudfront.net/512/1ej64uHBa6xcJynGERMj4,[]
대전광역시 461,월세,400,50,ㅁ애완가능ㅁ쓰리룸 같은 투룸ㅇ리모델링 완료ㅇ100프로 실매물,2층,62.81,2,투룸,2,대전광역시 서구 괴정동 123-8,36.3397277627617,127.377403733796,https://dabangapp.com/room/64a223b70e8b9f522ffbc98c,https://d1774jszgerdmk.cloudfront.net/512/dzEHH4M8Cvxb3ItvHB6Aw,[]
대전광역시 462,월세,3000,60,"+신축 투룸월세+완전풀옵션+에어컨3대,스타일러,쇼파+남서향+전세1억가+",3층,52.89,4,투룸,2,대전광역시 동구 가양동 32-47,36.3532517694279,127.450412948482,https://dabangapp.com/room/64af8aecd75d845021abb61d,https://d1774jszgerdmk.cloudfront.net/512/G4626ocEGnez7Crq76SYa,[]
대전광역시 463,전세,2,0,"LH가능,보증금조절가능,월세1억/50가능,중문,넓은거실,베란다,쓰리룸",3층,82.64,4,쓰리룸 이상,3,대전광역시 서구 괴정동 4-7,36.3410275249103,127.387180819895,https://dabangapp.com/room/64b49b1c87978b6bc878cefc,https://d1774jszgerdmk.cloudfront.net/512/UBmJe4N2FPyz64_lmB-Pd,[]
대전광역시 464,월세,300,39,pq 집사 pq 복층투룸인데 너무깔끔하게 분리해놨네요...,3층,59.5,1.2,투룸,2,대전광역시 서구 갈마동 1153,36.3455924366815,127.373329959073,https://dabangapp.com/room/6373c80fe012a020cbf9c390,https://d1774jszgerdmk.cloudfront.net/512/2098547d-9c9c-4376-9069-bc868e463c2c-2,[]
대전광역시 465,전세,23000,0,조용하고 상권좋은 도안동 신축쓰리룸 반전세가능,3층,82.64,5,쓰리룸 이상,3,대전광역시 서구 도안동 1180,36.3246271393831,127.344437120347,https://dabangapp.com/room/645462732a626b302cbef215,https://d1774jszgerdmk.cloudfront.net/512/26f21be0-04d7-4e68-bf67-f2b7de685ece,[]
대전광역시 466,월세,1000,75,신축+엘베/럭셔리인테리어/인기투룸,3층,56.19,5,투룸,2,대전광역시 서구 괴정동 75-10,36.3376453923664,127.38262523733,https://dabangapp.com/room/649d2ee2b9f7054ab6636f8b,https://d1774jszgerdmk.cloudfront.net/512/ZoUNd_Vo7twsyf1PPChW-,[]
대전광역시 467,전세,18000,0,도안동/ 넉넉한 쓰리룸/ 좋은 가격/ 깨끗해요,2층,66,5,쓰리룸 이상,3,대전광역시 서구 도안동 1212,36.3213057336511,127.343063885166,https://dabangapp.com/room/64a7a21b4bd9ba67307aaec6,https://d1774jszgerdmk.cloudfront.net/512/GRfiSo1e2KzE1ytMGHqej,[]
대전광역시 468,월세,400,45,리모델링중 깨끗한집 즉시입주가능 풀옵션귀한 투룸,1층,52.89,1.8,투룸,2,대전광역시 서구 월평동 384,36.3567863538065,127.359018297724,https://dabangapp.com/room/64a5044667f0881cf12356f6,https://d1774jszgerdmk.cloudfront.net/512/2FA3051F-EC85-4351-B941-1CFA527C7259,[]
대전광역시 469,전세,2,0,예쁜테라스 사생활침해없는 숲조망 3룸,3층,75,7,쓰리룸 이상,3,대전광역시 서구 도안동 1191,36.3248264869509,127.344059348841,https://dabangapp.com/room/64b5e70112ddf20bd8aac79f,https://d1774jszgerdmk.cloudfront.net/512/80gFdqW5Tk7DNqDUK5m20,[]
대전광역시 470,전세,15000,0,도마동 신축 쓰리룸 전세 1억5천 테라스 화장실3 복층있음,5층,72.72,3,쓰리룸 이상,3,대전광역시 서구 도마동 34-9,36.322971538978,127.373181835043,https://dabangapp.com/room/649900cd7543dd735e69c574,https://d1774jszgerdmk.cloudfront.net/512/HGKxRAV8mFQ3xCBzjo61p,[]
대전광역시 471,전세,13000,0,주인세대 복층 귀한 쓰리룸 전세 중문 착한전세 깔끔한주택,2층,74,7,쓰리룸 이상,3,대전광역시 서구 도안동 1649,36.3076779793786,127.348917266786,https://dabangapp.com/room/64b0bc20a769b415279b6668,https://d1774jszgerdmk.cloudfront.net/512/65151432-2b2a-44e0-b0ca-52c0dcfc2ebb,[]
대전광역시 472,월세,300,30,좋은 방은 빨리나가요 바로 입주가능한 저렴한 풀옵션 오피스텔,6층,14.74,3.8,도시형,3,대전시 중구 선화동 372-2,36.3267780891812,127.419218460378,https://dabangapp.com/room/64a3bea232f58129c9d72f46,https://d1774jszgerdmk.cloudfront.net/512/wYtp1N0M3s47RD2d506FK,[]
대전광역시 473,월세,500,50,넓은테라스 거실있는 풀옵션 투룸 방마다 에어컨,3층,42.97,6,투룸,2,대전광역시 동구 자양동,36.3354899505013,127.448725370359,https://dabangapp.com/room/64b4d8775c65857ba3d9385a,https://d1774jszgerdmk.cloudfront.net/512/oD2ITMrrwmaQE-GAru0OL,[]
대전광역시 474,월세,300,35,갑천역 코앞// 저렴한투룸// 깔끔하게 관리잘된 투룸// 문의주세요,2층,46.28,3,투룸,2,대전광역시 서구 월평동 1359,36.3536196345386,127.353818593363,https://dabangapp.com/room/64a415b8ae5bd837d7bc5edc,https://d1774jszgerdmk.cloudfront.net/512/-iNXB8t3oIFkib-ETxv8v,[]
대전광역시 475,월세,1000,68,New 최저가보장 리모델링 첫입주 옵션은 필요하면 넣어드려요,2층,56.19,2,투룸,2,대전광역시 서구 용문동 263-6,36.3354852365603,127.390768859526,https://dabangapp.com/room/64b21531f5e547017b8f8d5a,https://d1774jszgerdmk.cloudfront.net/512/8VQzucn5bvpk1Tlzj7jhK,[]
대전광역시 476,월세,500,50,깔끔하고 깨끗한 옵션있는 투룸,2층,42.97,5,투룸,2,대전광역시 유성구 신성동 144-2,36.3900667132338,127.351663299977,https://dabangapp.com/room/64b4d6a98b0c895cd3b69a11,https://d1774jszgerdmk.cloudfront.net/512/WUoo7clmQXmHetWXPnFJs,[]
대전광역시 477,월세,300,30,나이스도시형생활주택 중앙로초역세권,7층,16.29,4.5,도시형,3,대전시 중구 선화동 230-1,36.3286403208893,127.422687217859,https://dabangapp.com/room/64a90b699b43d54c2f1ed034,https://d1774jszgerdmk.cloudfront.net/512/13f661a0-a83f-4150-9e81-19020eab6b3c,[]
대전광역시 478,월세,3000,60,풀옵션 투룸 전/월세 가능,3층,49.58,2,투룸,2,대전광역시 유성구 장대동 355-3,36.3609716998673,127.337236101677,https://dabangapp.com/room/6493b0d08ca7504e98ec13f2,https://d1774jszgerdmk.cloudfront.net/512/caa76e76-2662-4c22-b495-ef02ae70e322,[]
