id,priceType,priceFirst,priceMonth,description,floor,area,fee,roomType,roomNum,address,latitude,longitude,detailUrl,imageUrl,roomList
대전광역시 169,월세,2000,45,바로 나갈방입니다. 1.5룸 가격으로 투룸,2층,52.89,5,투룸,2,대전광역시 유성구 덕명동 541-1,36.3572036325162,127.309700274044,https://dabangapp.com/room/6464847ba12d9474740c7f51,https://d1774jszgerdmk.cloudfront.net/512/8ea53a70-7dde-4c65-9d09-6409d04353aa,[]
대전광역시 170,월세,100,20,대형1.5룸 남향 최저가 강력추천매물,옥탑,56.1,1.3,투룸,2,대전광역시 서구 갈마동 1335,36.3414575306101,127.375958429063,https://dabangapp.com/room/6368a87269c821217c104e07,https://d1774jszgerdmk.cloudfront.net/512/bef356ea-fa32-4e27-86fa-4cae38bfc440-2,[]
대전광역시 171,월세,2000,60,넓고 깨끗한 투룸 ㅡ 거실 베란다 즉시입주 에어컨,2층,56.19,3,투룸,2,대전광역시 서구 도안동 1218,36.3222868886129,127.343457958188,https://dabangapp.com/room/649014686adbcd51e1c56fac,https://d1774jszgerdmk.cloudfront.net/512/X9w53ztYDvPiCR8FblgtM,[]
대전광역시 172,월세,500,55,대형거실.실용구조.깔끔관리.전용주차.실속형 인기,3층,72.72,1.8,투룸,2,대전광역시 서구 괴정동 69-30,36.3390310685307,127.379819929288,https://dabangapp.com/room/64b53da5e4cdcd10007fa533,https://d1774jszgerdmk.cloudfront.net/512/f4d8aa4f-6a35-4c30-a1c5-7b4c7f9b2ed7,[]
대전광역시 173,월세,1000,75,신축+엘베/럭셔리인테리어/인기투룸,3층,56.19,5,투룸,2,대전광역시 서구 괴정동 75-10,36.3376453923664,127.38262523733,https://dabangapp.com/room/649d2ee2b9f7054ab6636f8b,https://d1774jszgerdmk.cloudfront.net/512/ZoUNd_Vo7twsyf1PPChW-,[]
대전광역시 174,월세,1000,50,bb++ 옵션 많고 가성비 좋은 투룸입니다++bb,3층,49.58,1.5,투룸,2,대전광역시 서구 도안동 1680,36.3076211117909,127.35174756997,https://dabangapp.com/room/64a8e590e649016371b36318,https://d1774jszgerdmk.cloudfront.net/512/0295d4c5-7d56-4b12-bc95-ed9a47a0c853,[]
대전광역시 175,월세,300,45,"NEW 풀옵션 2룸, 가성비 좋아요, 충대 5분 거리",2층,36.36,2,투룸,2,대전광역시 유성구 궁동 457-3,36.3619139504357,127.341083715817,https://dabangapp.com/room/64aa14367b6f11625e80561a,https://d1774jszgerdmk.cloudfront.net/512/fc28a41f-de40-42fa-aad8-1b30a962ad86,[]
대전광역시 176,월세,5000,30,대전행복/거실 큰 2룸/반전세/남서향/즉시입주,3층,72.72,0,투룸,2,"대전광역시 서구 도마동 37-11, 1동",36.3242862430202,127.373968781901,https://dabangapp.com/room/64950d3a3b89ed331941b10b,https://d1774jszgerdmk.cloudfront.net/512/uniFSEwLRuF8Cevg_ynHw,[]
대전광역시 177,월세,4500,40,+충남대부동산+ HUG도시주택보증공사 보험 임대인 직접 가입 조건,고층,27.16,6.5,도시형,3,대전시 유성구 봉명동 615-2,36.3581605127364,127.344429501357,https://dabangapp.com/room/64b1258e6aca6d1f2df97896,https://d1774jszgerdmk.cloudfront.net/512/AUGWQROxEWoRyF-SiZUYl,[]
대전광역시 178,전세,23000,0,신축 첫입주,10층,84.92,15,오피스텔,3,"대전시 유성구 용계동 677-1, 103동",36.3316596970152,127.332203346365,https://dabangapp.com/room/649bdf21c65ec4744384c23c,https://d1774jszgerdmk.cloudfront.net/512/GMgHzkol_4jJQt_quyAFj,[]
대전광역시 179,월세,500,60,A급..거실넓은신축투룸..1층전용주차장..깔끔한대형투룸,3층,62.81,1.7,투룸,2,대전광역시 서구 갈마동 336-21,36.3490066676528,127.367063763955,https://dabangapp.com/room/64a8e18a96bdd56465728183,https://d1774jszgerdmk.cloudfront.net/512/efc61466-fb26-4458-9925-69af6f620c3b-2,[]
